ips                                                                                                                                                           kind       count  percent  code
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  wrprotect  488    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       482    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|  wrprotect  473    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  read       465    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       437    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       425    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       403    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  wrprotect  402    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|        wrprotect  399    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  wrprotect  356    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  347    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                             read       343    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  225    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  222    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                             wrprotect  221    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  186    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       175    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  wrprotect  169    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  read       155    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|        wrprotect  147    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  140    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       128    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  126    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       118    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                             wrprotect  117    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|  wrprotect  116    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0
